기지국명,NE_ID,VLAN_ID,IP,GW,RS_IP,DU TYPE,CH_0,CH_1,CH_2
SL_T화순유천RA0,42001,2539,33.26.3.136,33.26.3.129,10.113.99.88,DU30A,850M,2.6G,2.1G
SL_T완도청산도청RB1,844,2321,33.6.130.16,33.6.130.1,10.113.222.8,DU30A,850M,,2.1G
SL_T순천별량RC0,41078,2062,33.6.165.80,33.6.165.65,10.113.228.8,DU30A,850M,SL_D7MC0,2.1G
SL_T제주애월고내B1,24976,2311,33.6.77.152,33.6.77.129,10.113.226.8,DU30A,850M,,2.1G
SL_T여수중흥삼거리B0,42021,1366,10.110.91.112,10.110.91.65,10.113.228.8,DU30A,850M,2.6G,2.1G
SL_T여수중흥삼거리B1,42020,1366,10.110.91.120,10.110.91.65,10.113.228.8,DU30A,850M,2.6G,2.1G
SL_T완주구이두현B0,50044,2277,33.6.69.32,33.6.69.1,10.113.229.8,DU30A,850M,,2.1G
SL_T완주봉동공단C0,50071,2345,33.6.86.48,33.6.86.1,10.113.229.8,DU30A,850M,,2.1G
SL_T화순안양산RA0,42002,2035,33.6.158.144,33.6.158.129,10.113.99.88,DU30A,850M,850M,2.1G
SL_T신안하의옥도RA0,409,2137,33.6.34.8,33.6.34.1,10.113.222.8,DU30A,850M,,
SL_T김제효정C0,8886,2080,33.6.19.216,33.6.19.193,10.113.223.38,DU30A,850M,2.6G,2.1G
SL_T보성예당RC0,834,2108,33.6.176.208,33.6.176.193,10.113.99.88,DU30A,850M,2.6G,2.1G
SL_T서귀안덕서광B1,24947,2383,33.6.95.152,33.6.95.129,10.113.99.118,DU30A,800M,,
SL_T제주우도B0,24975,2331,33.6.82.144,33.6.82.129,10.113.226.8,DU30A,850M,,
SL_T순천동내RC0,41077,2061,33.6.165.16,33.6.165.1,10.113.228.8,DU30A,850M,,2.1G
SL_T고창읍내B0,8246,2107,33.6.26.144,33.6.26.129,10.113.223.38,DU30A,850M,,2.1G
SL_T고창읍내군청B0,8247,2108,33.6.26.216,33.6.26.193,10.113.223.38,DU30A,850M,,2.1G
SL_T고창덕산C0,8248,2096,33.6.23.216,33.6.23.193,10.113.223.38,DU30A,850M,2.6G,2.1G
SL_T화순농공RA0,42007,2028,33.6.156.208,33.6.156.193,10.113.99.88,DU30A,850M,850M,2.1G
SLB_T광주금남뱅크B0,16817,1002,10.110.0.72,10.110.0.65,10.113.225.8,DU30A,850M,2.6G,2.1G
SL_W무안남악A0,676,1435,10.111.108.137,10.111.108.129,10.113.223.18,DU25,850M,2.6G,2.1G
SL_T군산수송신평B0,8233,1550,10.110.137.80,10.110.137.65,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T군산지곡초교B0,8230,1546,10.110.136.80,10.110.136.65,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T군산옥동B0,8903,2415,33.6.228.144,33.6.228.129,10.113.224.8,DU30A,850M,,2.1G
SL_T군산옥산B0,8227,2416,33.6.228.208,33.6.228.193,10.113.224.8,DU30A,850M,,2.1G
SL_T군산옥봉B0,8473,2275,33.6.68.152,33.6.68.129,10.113.224.8,DU30A,850M,,2.1G
SL_T군산비안도A0,8239,2068,33.6.16.196,33.6.16.193,10.113.224.8,DU30A,850M,,
SL_T순천풍덕C0,41049,1186,10.110.46.104,10.110.46.65,10.113.228.8,DU30A,800M,SL_D7BC0,2.1G
SL_T장흥장동배산RB1,998,2253,33.6.113.16,33.6.113.1,10.113.222.8,DU30A,850M,2.6G,2.1G
SL_T장흥장동배산RC0,999,2253,33.6.113.24,33.6.113.1,10.113.222.8,DU30A,850M,2.6G,2.1G
SL_T익산황등B1,8781,2011,33.6.2.160,33.6.2.129,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T익산동부시장A1,8776,1544,10.111.135.200,10.111.135.193,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T광양광영C1,41083,1129,10.110.32.62,10.110.32.1,10.113.223.28,DU30A,850M,SL_D5TB1,2.1G
SL_T장흥봉림RB0,990,2250,33.6.112.80,33.6.112.65,10.113.222.8,DU30A,850M,,
SLB_T광주농성뱅크B0,16774,1019,10.111.4.152,10.111.4.129,10.113.225.8,DU30A,850M,2.6G,2.1G
SL_T영광원전사택RB0,33244,2354,33.6.138.80,33.6.138.65,10.113.223.18,DU30A,800M,2.6G,2.1G
SL_T영광백학RB1,32900,2264,33.6.115.216,33.6.115.193,10.113.223.18,DU30A,850M,2.6G,2.1G
SL_T광양섬거RB1,41655,2295,33.6.73.144,33.6.73.129,10.113.223.28,DU30A,850M,SL_D5GB1,2.1G
SL_T제주제대후문A0,24958,1875,10.110.218.160,10.110.218.129,10.113.99.88,DU30A,850M,2.6G,2.1G
SLB_T군산나운뱅크A1,8755,1774,10.110.193.72,10.110.193.65,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T순천해룡호두RB1,41719,2233,33.6.58.32,33.6.58.1,10.113.228.8,DU30A,850M,,2.1G
SLB_T전주우아뱅크C2,50154,1775,10.110.193.183,10.110.193.129,10.113.229.8,DU30A,800M,2.6G,2.1G
SL_T군산회현면B0,8222,2276,33.6.68.208,33.6.68.193,10.113.224.8,DU30A,850M,,2.1G
SL_T군산야미도B0,8234,2274,33.6.68.80,33.6.68.65,10.113.224.8,DU30A,850M,,2.1G
SL_T해남성산B0,732,2338,33.6.134.80,33.6.134.65,10.113.222.8,DU30A,800M,,2.1G
SL_T완주안덕C0,50023,2272,33.6.67.216,33.6.67.193,10.113.229.8,DU30A,800M,,2.1G
SL_T진도금계RB1,315,2399,33.6.149.144,33.6.149.129,10.113.222.8,DU30A,850M,,2.1G
SL_T진도팽목RB1,316,2405,33.6.201.16,33.6.201.1,10.113.222.8,DU30A,850M,,2.1G
SL_T광주농성C0,16837,1019,10.111.4.136,10.111.4.129,10.113.225.8,DU30A,850M,2.6G,2.1G
SL_T광주농성C1,16838,1019,10.111.4.144,10.111.4.129,10.113.225.8,DU30A,850M,2.6G,2.1G
SL_T군산개정B0,8708,2402,33.6.225.80,33.6.225.65,10.113.224.8,DU30A,850M,,2.1G
SL_T군산오식도B0,8757,1513,10.110.128.24,10.110.128.1,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T군산내흥B1,8215,1502,10.110.125.94,10.110.125.65,10.113.224.8,DU30A,850M,,2.1G
SL_T해남계곡B0,733,2257,33.6.114.16,33.6.114.1,10.113.222.8,DU30A,800M,,2.1G
SL_T해남황산송호RB0,736,2340,33.6.134.208,33.6.134.193,10.113.222.8,DU30A,850M,850M,2.1G
SL_T해남해리RB0,737,2342,33.6.135.80,33.6.135.65,10.113.222.8,DU30A,850M,850M,2.1G
SL_T해남황산남리RB0,738,2345,33.6.136.16,33.6.136.1,10.113.222.8,DU30A,850M,850M,2.1G
SL_T해남고도RC0,739,2133,33.6.33.24,33.6.33.1,10.113.222.8,DU30A,850M,850M,2.1G
SL_T해남고도RC1,740,2133,33.6.33.32,33.6.33.1,10.113.222.8,DU30A,850M,850M,2.1G
SL_T고흥남열RA0,42012,2508,33.6.251.208,33.6.251.193,10.113.99.88,DU30A,850M,850M,2.1G
SL_T군산임피읍내B0,8799,2157,33.6.189.16,33.6.189.1,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T군산대야지경B0,8481,2347,33.6.86.152,33.6.86.129,10.113.224.8,DU30A,850M,,2.1G
SL_W광주일곡도서관A1,33240,1021,10.110.5.24,10.110.5.1,10.113.227.8,DU25,850M,2.6G,2.1G
SLB_T광주운암뱅크B1,33241,1039,10.110.9.168,10.110.9.129,10.113.227.8,DU30A,800M,2.6G,2.1G
SL_T완도횡간도RA1,642,2308,33.6.126.224,33.6.126.193,10.113.222.8,DU30A,850M,,
SL_T김제청하대청A0,8889,2141,33.6.35.8,33.6.35.1,10.113.223.38,DU30A,850M,2.6G,
SL_T김제청하대청A1,8891,2141,33.6.35.16,33.6.35.1,10.113.223.38,DU30A,850M,,2.1G
SLB_T영광신하뱅크RB0,33242,2263,33.6.115.144,33.6.115.129,10.113.223.18,DU30A,850M,2.6G,2.1G
SL_T해남송지B0,735,2334,33.6.133.80,33.6.133.65,10.113.222.8,DU30A,850M,850M,2.1G
SL_T서귀대정신도A0,24978,2370,33.6.92.88,33.6.92.65,10.113.99.118,DU30A,850M,,
SL_T무주설천심곡B0,8324,2189,33.6.197.16,33.6.197.1,10.113.229.8,DU30A,850M,,2.1G
SL_T무주구천동B1,8320,2186,33.6.196.88,33.6.196.65,10.113.229.8,DU30A,850M,,2.1G
SL_T김제황산C0,8894,2029,33.6.7.32,33.6.7.1,10.113.223.38,DU30A,850M,2.6G,2.1G
SL_T김제월성C0,8893,2039,33.6.9.152,33.6.9.129,10.113.223.38,DU30A,850M,2.6G,2.1G
SLB_T광주광주대A0,16878,1056,10.110.13.200,10.110.13.193,10.113.225.8,DU30A,850M,2.6G,
SLB_T광주광주대A1,16871,1056,10.110.13.208,10.110.13.193,10.113.225.8,DU30A,850M,,2.1G
SLB_T광주광주대A2,16872,1056,10.110.13.216,10.110.13.193,10.113.225.8,DU30A,850M,2.6G,2.1G
SLB_T광주광주대A3,16873,1056,10.110.13.224,10.110.13.193,10.113.225.8,DU30A,850M,2.6G,2.1G
SLB_T광주광주대A4,16874,1056,10.110.13.232,10.110.13.193,10.113.225.8,DU30A,850M,2.6G,
SLB_T광주광주대A5,16875,1057,10.110.14.8,10.110.14.1,10.113.225.8,DU30A,850M,2.6G,
SLB_T광주광주대A6,16876,1057,10.110.14.16,10.110.14.1,10.113.225.8,DU30A,850M,2.6G,2.1G
SLB_T광주광주대A7,16877,1057,10.110.14.24,10.110.14.1,10.113.225.8,DU30A,850M,2.6G,
SL_T완도대신RB1,691,2307,33.6.126.144,33.6.126.129,10.113.222.8,DU30A,850M,,
SL_T익산망성장선B0,8278,2007,33.6.1.152,33.6.1.129,10.113.224.8,DU30A,850M,2.1G,2.6G
SL_T익산함열C1,8279,2013,33.6.3.32,33.6.3.1,10.113.224.8,DU30A,850M,2.1G,2.6G
SL_T익산낭산삼담B1,8280,2006,33.6.1.96,33.6.1.65,10.113.224.8,DU30A,850M,2.1G,2.6G
SL_T익산낭산삼담B0,8794,2006,33.6.1.88,33.6.1.65,10.113.224.8,DU30A,800M,2.6G,2.1G
SLB_T제주용담뱅크A0,24979,1949,10.110.237.48,10.110.237.1,10.113.226.8,DU30A,850M,2.6G,2.1G
SL_T곡성압록RC0,841,2083,33.6.170.152,33.6.170.129,10.113.99.88,DU30A,850M,,2.1G
SL_T완도군내RA0,644,2302,33.6.125.80,33.6.125.65,10.113.222.8,DU30A,850M,,2.1G
SL_T무안화산연꽃RA1,963,2236,33.6.108.208,33.6.108.193,10.113.223.18,DU30A,850M,,2.1G
SLB_T광양중동국사A7,41721,1395,10.110.98.136,10.110.98.129,10.113.223.28,DU30A,850M,,2.1G
SLB_T광주첨단뱅크D3,32801,1060,10.111.14.200,10.111.14.193,10.113.227.8,DU30A,800M,-,2.1G
SL_T부안격포C0,8888,2112,33.6.27.216,33.6.27.193,10.113.223.38,DU30A,850M,,2.1G
SL_T제주타미우스A0,25007,2353,33.6.88.16,33.6.88.1,10.113.226.8,DU30A,850M,,2.1G
SL_T장성북하중평RC0,433,2262,33.6.65.88,33.6.65.65,10.113.223.18,DU30A,,,
SL_T제주하이트A1,25008,1921,10.110.230.32,10.110.230.1,10.113.99.88,DU30A,850M,2.6G,2.1G
SL_T제주여고사로A1,25009,1882,10.110.220.88,10.110.220.65,10.113.99.88,DU30A,850M,2.6G,2.1G
SL_T제주아라B0,25014,1840,10.110.209.232,10.110.209.193,10.113.226.8,DU30A,850M,2.6G,2.1G
SL_T부안운산C0,8354,2118,33.6.29.88,33.6.29.65,10.113.223.38,DU30A,850M,,2.1G
SL_T완도노화RC0,656,2306,33.6.126.80,33.6.126.65,10.113.222.8,DU30A,850M,SF_EY9C0,2.1G
SL_T완도개포RB1,677,2300,33.6.124.224,33.6.124.193,10.113.222.8,DU30A,850M,SL_EY1B1,
SL_T완도죽청RA0,646,2312,33.6.127.208,33.6.127.193,10.113.222.8,DU30A,850M,850M,2.1G
SL_T전북이동A0,8276,2545,33.26.5.8,33.26.5.1,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T완도여서도RA0,446,2311,33.6.127.144,33.6.127.129,10.113.222.8,DU30A,850M,2.6G,2.1G
SLB_T제주연동뱅크E4,25010,1977,10.110.244.48,10.110.244.1,10.113.99.88,DU30A,850M,2.6G,2.1G
SL_T나주교원RD1,25300,2161,33.6.40.40,33.6.40.1,10.113.99.118,DU30A,800M,-,2.1G
SL_T완도넙도RA0,669,2305,33.6.126.16,33.6.126.1,10.113.222.8,DU30A,850M,,
SL_T완도소안RD0,657,2301,33.6.125.24,33.6.125.1,10.113.222.8,DU30A,850M,,
SL_T장성백양사ICRC0,464,2158,33.6.39.88,33.6.39.65,10.113.223.18,DU30A,850M,,
SLB_T광주쌍촌뱅크B2,16820,1038,10.110.9.120,10.110.9.65,10.113.225.8,DU30A,850M,2.6G,2.1G
SL_T무안현경수양RA1,743,2327,33.6.131.144,33.6.131.129,10.113.223.18,DU30A,850M,,
SL_T목포달리도RB0,115,2136,33.6.33.208,33.6.33.193,10.113.222.8,DU30A,850M,,2.1G
SL_T여수경도B0,25301,1361,10.110.90.32,10.110.90.1,10.113.223.28,DU30A,850M,2.6G,
SL_T여수경도C0,25302,1361,10.110.90.40,10.110.90.1,10.113.223.28,DU30A,850M,2.6G,
SL_T여수금오도RC0,40964,2212,33.6.52.216,33.6.52.193,10.113.228.8,DU30A,850M,850M,
SL_T광주지석RB0,17016,2177,33.6.44.16,33.6.44.1,10.113.225.8,DU30A,850M,2.6G,
SL_T광주지석B1,17017,1114,10.111.28.88,10.111.28.65,10.113.225.8,DU30A,850M,2.6G,
SL_T신안대둔도RA1,449,2433,33.6.208.16,33.6.208.1,10.113.222.8,DU30A,850M,,
SL_T신안대장도RA1,450,2436,33.6.208.208,33.6.208.193,10.113.222.8,DU30A,850M,,
SL_T신안흑산진리RB0,451,2425,33.6.206.16,33.6.206.1,10.113.222.8,DU30A,850M,,2.1G
SL_T신안하의도RB0,443,2386,33.6.146.80,33.6.146.65,10.113.222.8,DU30A,850M,,
SL_T신안만재도RA1,462,2410,33.6.202.88,33.6.202.65,10.113.222.8,DU30A,850M,,
SL_T신안태도RA1,447,2387,33.6.146.144,33.6.146.129,10.113.222.8,DU30A,850M,,
SL_T신안압해RB0,448,2391,33.6.147.144,33.6.147.129,10.113.222.8,DU30A,850M,,
SL_T신안압해군청RA0,707,2369,33.6.142.16,33.6.142.1,10.113.222.8,DU30A,850M,,
SL_T신안압해송공RA1,708,2367,33.6.141.144,33.6.141.129,10.113.222.8,DU30A,850M,,
SL_T해남백야RA1,742,2350,33.6.137.80,33.6.137.65,10.113.222.8,DU30A,850M,,
SL_T제주제대정문A1,25012,1975,10.110.243.176,10.110.243.129,10.113.99.88,DU30A,850M,2.6G,2.1G
SL_T장흥안양수문RA0,754,2122,33.6.30.80,33.6.30.65,10.113.222.8,DU30A,850M,,
SLR_W고흥득량도RA0,842,2531,33.26.1.144,33.26.1.129,10.113.99.88,DU25,850M,,
SL_T목포대양RC1,666,2286,33.6.121.104,33.6.121.65,10.113.222.8,DU30A,850M,2.6G,2.1G
SL_T순천판교RB0,41720,2073,33.6.168.16,33.6.168.1,10.113.228.8,DU30A,850M,850M,
SL_T제주봉개B0,25013,1933,10.110.233.40,10.110.233.1,10.113.99.88,DU30A,850M,2.6G,2.1G
SL_T완도동천RC0,668,2308,33.6.126.208,33.6.126.193,10.113.222.8,DU30A,850M,,
SL_T광주남산황계RA0,32772,2196,33.6.48.208,33.6.48.193,10.113.227.8,DU30A,850M,,2.1G
SL_T남원대산수덕A1,41982,2131,33.6.182.152,33.6.182.129,10.113.223.38,DU30A,850M,,850M
SL_T무주안성면A1,32815,2199,33.6.199.152,33.6.199.129,10.113.229.8,DU30A,850M,,
SL_T서귀안덕광해RE0,24984,2382,33.6.95.104,33.6.95.65,10.113.99.118,DU30A,850M,,2.1G
SL_T서귀안덕서광RC0,24986,2383,33.6.95.160,33.6.95.129,10.113.226.8,DU30A,850M,,2.1G
SL_T제주한림금악E0,25006,2352,33.6.87.232,33.6.87.193,10.113.99.88,DU30,850M,,
SL_T군산산업단지B0,8797,2273,33.6.68.24,33.6.68.1,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T군산북가력A0,8282,2076,33.6.18.208,33.6.18.193,10.113.224.8,DU30A,850M,,2.1G
SL_T군산연도B0,8277,2413,33.6.228.16,33.6.228.1,10.113.224.8,DU30A,850M,,2.1G
SL_T서귀남원넉시C1,25029,2361,33.6.90.40,33.6.90.1,10.113.226.8,DU30A,850M,,
SL_T제주구좌평대A1,25035,2323,33.6.80.168,33.6.80.129,10.113.226.8,DU30A,850M,,
SL_T군산고봉A0,8930,2155,33.6.188.144,33.6.188.129,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T서귀안덕화순1RC0,24987,2385,33.6.96.32,33.6.96.1,10.113.226.8,DU30A,850M,,2.1G
SL_T신안비금면RB0,457,2373,33.6.143.24,33.6.143.1,10.113.222.8,DU30A,850M,850M,
SL_T서귀대정가파도A1,25015,2365,33.6.91.16,33.6.91.1,10.113.226.8,DU30A,850M,,2.1G
SL_T무주리조트A0,49160,2188,33.6.196.208,33.6.196.193,10.113.229.8,DU30A,850M,2.6G,2.1G
SL_T무주리조트A1,49161,2188,33.6.196.216,33.6.196.193,10.113.229.8,DU30A,850M,,2.1G
SL_T나주교원RB0,25326,2161,33.6.40.48,33.6.40.1,10.113.99.118,DU30A,850M,,2.1G
SL_T강진송월RB1,756,2216,33.6.103.216,33.6.103.193,10.113.222.8,DU30A,850M,850M,
SL_T김제진봉심포A0,8953,2084,33.6.20.208,33.6.20.193,10.113.224.8,DU30A,850M,850M,
SL_W김제황산A0,8904,2029,33.6.7.40,33.6.7.1,10.113.224.8,DU25,850M,2.6G,
SL_W김제만경A0,8931,2085,33.6.21.32,33.6.21.1,10.113.224.8,DU25,850M,850M,
SL_T김제월승C1,8804,2039,33.6.9.232,33.6.9.129,10.113.224.8,DU30A,850M,,
SL_W김제월성A0,8805,2039,33.6.9.160,33.6.9.129,10.113.224.8,DU25,850M,2.6G,
SL_W김제영상B1,8806,2027,33.6.6.168,33.6.6.129,10.113.224.8,DU25,850M,850M,
SL_T김제봉남대송C0,8808,2036,33.6.8.216,33.6.8.193,10.113.224.8,DU30A,850M,,
SL_T김제봉남대송C1,8809,2036,33.6.8.224,33.6.8.193,10.113.224.8,DU30A,850M,,
SL_T김제만경C0,8813,2085,33.6.21.40,33.6.21.1,10.113.223.38,DU30A,850M,2.6G,
SL_T김제원평C0,8814,2035,33.6.8.152,33.6.8.129,10.113.224.8,DU30A,850M,2.6G,
SL_T김제원평C1,8815,2035,33.6.8.160,33.6.8.129,10.113.224.8,DU30A,850M,850M,
SL_T김제영상C1,8816,2027,33.6.6.160,33.6.6.129,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T김제황산C1,8817,2029,33.6.7.48,33.6.7.1,10.113.223.38,DU30A,850M,,
SL_T김제효정C1,8819,2080,33.6.19.232,33.6.19.193,10.113.224.8,DU30A,850M,2.6G,
SLB_T광양중동국사A4,41722,1395,10.110.98.168,10.110.98.129,10.113.223.28,DU30A,850M,SLB_D6WA4,
SLB_T광양중동국사A5,41723,1395,10.110.98.152,10.110.98.129,10.113.223.28,DU30A,850M,SLB_D6WA5,
SLB_T광양중동국사A6,41724,1395,10.110.98.160,10.110.98.129,10.113.223.28,DU30A,850M,SLB_D6WA6,
SL_T완주상관신리A0,49985,2139,33.6.184.152,33.6.184.129,10.113.224.8,DU30A,850M,,2.1G
SL_T완주상관신리A1,49986,2139,33.6.184.160,33.6.184.129,10.113.224.8,DU30A,850M,,2.1G
SL_T완주상관용암B0,49983,2140,33.6.184.216,33.6.184.193,10.113.229.8,DU30A,850M,,2.1G
SL_T완주상관용암B1,49984,2140,33.6.184.222,33.6.184.193,10.113.229.8,DU30A,850M,,2.1G
SL_T김제죽산C0,8965,2037,33.6.9.24,33.6.9.1,10.113.223.38,DU30A,850M,2.6G,
SL_T김제죽산C1,8966,2037,33.6.9.32,33.6.9.1,10.113.223.38,DU30A,850M,,
SL_T순천주공6차C0,41131,1162,10.110.40.72,10.110.40.65,10.113.228.8,DU30A,850M,,2.1G
SL_T순천주공6차C1,41132,1162,10.110.40.80,10.110.40.65,10.113.228.8,DU30A,850M,,2.1G
SL_T순천주공6차D0,41133,1162,10.110.40.96,10.110.40.65,10.113.228.8,DU30A,850M,,2.1G
SL_T임실읍내B0,49170,2146,33.6.186.104,33.6.186.65,10.113.223.38,DU30A,850M,,2.1G
SL_T임실읍내B1,49171,2146,33.6.186.112,33.6.186.65,10.113.223.38,DU30A,850M,,2.1G
SL_T임실사선대A1,49172,2145,33.6.186.32,33.6.186.1,10.113.223.38,DU30A,850M,850M,2.1G
SL_T임실사선대B0,49173,2145,33.6.186.40,33.6.186.1,10.113.223.38,DU30A,850M,850M,
SL_T임실오수면A0,49174,2144,33.6.185.216,33.6.185.193,10.113.223.38,DU30A,850M,850M,
SL_T임실오수면A1,49175,2144,33.6.185.224,33.6.185.193,10.113.223.38,DU30A,850M,,2.1G
SLB_T전주금암뱅크C0,49169,1734,10.110.183.88,10.110.183.65,10.113.229.8,DU30A,850M,2.6G,2.1G
SL_T군산서포A0,8483,2156,33.6.188.216,33.6.188.193,10.113.224.8,DU30A,850M,2.6G,
SL_T익산황등C1,8356,2011,33.6.2.168,33.6.2.129,10.113.224.8,DU30A,850M,2.1G,2.6G
SL_T익산황등C0,8357,2011,33.6.2.176,33.6.2.129,10.113.224.8,DU30A,850M,2.1G,2.6G
SL_T해남문내무고RB0,741,2347,33.6.136.144,33.6.136.129,10.113.222.8,DU30A,850M,850M,
SLB_T화순화순읍RC0,845,2018,33.6.154.104,33.6.154.65,10.113.99.88,DU30A,850M,,2.1G
SLB_T화순화순읍RC1,846,2019,33.6.154.168,33.6.154.129,10.113.99.88,DU30A,850M,,2.1G
SL_T완도당사도RA0,692,2438,33.6.209.72,33.6.209.65,10.113.222.8,DU30A,850M,,
SLB_T광양중동국사A8,41730,1395,10.110.98.144,10.110.98.129,10.113.223.28,DU30A,850M,,2.1G
SL_T남원부영5차B0,860,1570,10.110.142.88,10.110.142.65,10.113.223.38,DU30A,850M,2.6G,2.1G
SL_T순천주공6차E0,41147,1162,10.110.40.88,10.110.40.65,10.113.228.8,DU30A,850M,,2.1G
SL_T완주읍내C1,49982,2455,33.6.238.160,33.6.238.129,10.113.229.8,DU30A,850M,,2.1G
SL_T완주용진상운C0,49978,2279,33.6.69.168,33.6.69.129,10.113.229.8,DU30A,800M,2.6G,
SL_T완주용진상운C1,49979,2279,33.6.69.176,33.6.69.129,10.113.229.8,DU30A,800M,800M,
SL_T무안서호CCRA1,795,2240,33.6.109.208,33.6.109.193,10.113.223.18,DU30A,850M,,2.1G
SL_T완주봉동B0,49182,2280,33.6.69.240,33.6.69.193,10.113.229.8,DU30A,850M,2.1G,
SL_T완주봉동B1,49183,2280,33.6.69.204,33.6.69.193,10.113.229.8,DU30A,850M,2.1G,
SL_T김제명덕A0,8824,2083,33.6.20.144,33.6.20.129,10.113.223.38,DU30A,850M,,
SL_T군산미룡C0,8484,1732,10.110.182.224,10.110.182.193,10.113.224.8,DU30A,850M,2.6G,2.1G
SL_T완주구이두현B1,49179,2277,33.6.69.40,33.6.69.1,10.113.229.8,DU30A,850M,2.6G,
SL_T완주구이두현C0,49180,2277,33.6.69.48,33.6.69.1,10.113.229.8,DU30A,850M,,
SL_T완주구이두현C1,49181,2277,33.6.69.12,33.6.69.1,10.113.229.8,DU30A,850M,,2.1G
SL_W순천쌍지RA0,41148,2068,33.6.166.208,33.6.166.193,10.113.225.8,DU25,850M,850M,
SL_T순천선평RC0,41123,2047,33.6.161.168,33.6.161.129,10.113.225.8,DU30A,850M,,2.1G
SL_T순천선평RC1,41124,2047,33.6.161.176,33.6.161.129,10.113.225.8,DU30A,850M,2.6G,2.1G
SL_T순천선평RD0,41125,2047,33.6.161.144,33.6.161.129,10.113.225.8,DU30A,850M,2.6G,
SLB_T전주경원뱅크C1,49993,1667,10.110.166.136,10.110.166.129,10.113.99.118,DU30A,850M,2.6G,2.1G
SLB_T전주경원뱅크C2,49994,1667,10.110.166.144,10.110.166.129,10.113.99.118,DU30A,850M,2.6G,
SLB_T전주경원뱅크C3,49995,1667,10.110.166.152,10.110.166.129,10.113.99.118,DU30A,850M,2.6G,2.1G
SLB_T전주경원뱅크C4,49996,1667,10.110.166.164,10.110.166.129,10.113.99.118,DU30A,850M,2.6G,2.1G
SLB_T전주경원뱅크C5,49997,1767,10.110.191.136,10.110.191.129,10.113.99.118,DU30A,850M,2.6G,2.1G
SLB_T전주경원뱅크C6,49998,1767,10.110.191.144,10.110.191.129,10.113.99.118,DU30A,850M,2.6G,2.1G
SLB_T전주경원뱅크C7,49999,1767,10.110.191.164,10.110.191.129,10.113.99.118,DU30A,850M,2.6G,2.1G
SL_T장흥물축제RA1,751,2437,33.6.209.8,33.6.209.1,10.113.222.8,DU30A,850M,850M,
SL_T장흥물축제RB0,752,2437,33.6.209.16,33.6.209.1,10.113.222.8,DU30A,850M,2.6G,2.1G
SL_T장흥물축제RB1,753,2437,33.6.209.24,33.6.209.1,10.113.222.8,DU30A,850M,,2.1G
SL_T담양담양RC0,33250,2261,33.6.65.40,33.6.65.1,10.113.227.8,DU30A,850M,2.6G,2.1G
SL_T담양담양RC1,33251,2261,33.6.65.48,33.6.65.1,10.113.227.8,DU30A,850M,2.6G,2.1G
SL_T담양담양RD0,33252,2261,33.6.65.8,33.6.65.1,10.113.227.8,DU30A,850M,2.6G,
SL_T담양담양RD1,33253,2261,33.6.65.16,33.6.65.1,10.113.227.8,DU30A,850M,2.6G,
SL_T완주봉동공단RA0,49186,2345,33.6.86.12,33.6.86.1,10.113.229.8,DU30A,850M,2.6G,
SL_T완주봉동공단RA1,49187,2345,33.6.86.20,33.6.86.1,10.113.229.8,DU30A,850M,2.6G,2.1G
SL_T완주봉동공단RC1,49188,2345,33.6.86.28,33.6.86.1,10.113.229.8,DU30A,850M,2.6G,
SL_T김제상신C1,8801,2081,33.6.20.48,33.6.20.1,10.113.223.38,DU30A,850M,850M,
SL_T김제흥사백산C0,8811,2078,33.6.19.96,33.6.19.65,10.113.224.8,DU30A,850M,2.6G,
SL_T김제흥사백산C1,8812,2078,33.6.19.104,33.6.19.65,10.113.224.8,DU30A,850M,850M,
SL_T김제만경C1,8818,2085,33.6.21.48,33.6.21.1,10.113.223.38,DU30A,850M,2.1G,
SL_T광주평동역E0,33775,1037,10.111.9.8,10.111.9.1,10.113.227.8,DU30A,850M,2.6G,2.1G
SL_T광주평동역E1,33776,1037,10.111.9.16,10.111.9.1,10.113.227.8,DU30A,850M,,2.1G
SL_T광주평동역F0,33777,1037,10.111.9.24,10.111.9.1,10.113.227.8,DU30A,850M,2.6G,
SL_T순천풍덕B0,41149,1186,10.110.46.72,10.110.46.65,10.113.228.8,DU30A,800M,,2.1G
SL_T순천풍덕B1,41150,1186,10.110.46.80,10.110.46.65,10.113.228.8,DU30A,800M,,2.1G
SLB_T광주광천뱅크A2,16415,1058,10.111.14.80,10.111.14.65,10.113.225.8,DU30A,850M,2.6G,2.1G
SLB_T광주광천뱅크A3,16416,1058,10.111.14.96,10.111.14.65,10.113.225.8,DU30A,850M,2.6G,2.1G
SLB_T광주광천뱅크A4,16417,1058,10.111.14.104,10.111.14.65,10.113.225.8,DU30A,850M,2.6G,2.1G
SL_T강진봉성RB1,749,2285,33.6.121.32,33.6.121.1,10.113.222.8,DU30A,850M,-,2.1G
